tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,label,prob_planet,rank
366989877,1054.01,CP,2460122.700139,15.5077855,4.565,513.0,2.43432,1.17,6122.0,4.30881,8.4362,1,0.8085109658314539,400
73228647,755.01,CP,2460066.437431,2.5404679,2.154,572.0,2.15331,0.99,6003.0,4.47356,9.4628,1,0.8082088890824054,401
219041246,5713.01,CP,2458745.677964,10.4419896,1.714349,3992.4372644,1.8605473,0.292425,3271.0,4.93417,12.7022,1,0.8078231943393104,402
232568235,2260.01,CP,2460423.375669,0.3524597,0.578,305.0,1.76224,0.9,5432.0,4.51,9.75874,1,0.8076151769791228,403
393818343,6883.01,CP,2459811.240328,4.1849602,3.9569972,1196.0597801,3.8324012,1.09993,5657.0,4.35534,8.9797,1,0.8071736066245364,404
391903064,3353.01,CP,2460174.14998,4.6658007,2.609,565.0,2.17821,1.02,6365.0,4.54516,8.7843,1,0.8070911412905841,405
156648452,3912.01,CP,2459687.370442,3.4936188,3.355,9730.0,14.2355,1.42,5779.5,4.15,11.8747,1,0.8051569323454887,406
219854519,4582.01,CP,2459394.937884,31.0343214,12.0587354,1572.1891091,10.1577688,2.56935,5234.0,4.438,10.5481,1,0.8044160421798981,407
327369524,6016.01,CP,2459877.793195,4.0236805,3.71,8925.0,14.9702,1.57,5807.0,4.06406,11.3864,1,0.8036396637455445,408
102713734,2580.01,CP,2458839.453257,3.397862,4.502,9960.0,18.3834,1.83,6590.0,4.05,10.8064,1,0.8031618208130139,409
158025009,1416.01,CP,2460423.263435,1.0697621,1.356,376.0,1.60037,0.8,4946.0,4.53834,9.0739,1,0.8030810285566552,410
362249359,833.01,CP,2458544.120496,1.041889,1.2737667,465.3854112,1.389031,0.603336,3965.0,4.68337,10.1461,1,0.8026761778557261,411
240968774,1467.01,CP,2458766.989118,5.9711357,1.5478671,1437.1086027,1.8721145,0.490737,3834.0,4.74552,10.5977,1,0.8017654152621949,412
250111245,5293.01,CP,2459466.496662,2.9304371,1.73,50830.0,11.8933,0.5,3692.0,4.77,13.9766,1,0.8016377526168553,413
70513361,262.01,CP,2459136.576258,11.1452784,1.3947705,566.2736451,2.0671456,0.848675,5302.58,4.53515,8.1345,1,0.7997262286647284,414
232982938,1828.01,CP,2459918.438376,9.0941239,4.389,2570.0,8.09838,1.56,5759.8,4.07,11.1315,1,0.7990491874920993,415
290131778,123.01,CP,2460175.035028,3.3088922,6.114,4736.0,24.9862,2.62,6188.0,4.27166,7.87598,1,0.7990461916467485,416
351601843,1075.01,CP,2458654.249503,0.6047392,1.0403847,1027.6833479,1.8625587,0.580337,4046.0,4.60963,11.1186,1,0.7984335589152163,417
7548817,2583.01,CP,2459735.896093,4.52074,4.175,8520.0,13.7321,1.49,6050.0,4.14,12.0453,1,0.7975473173236223,418
258804746,2431.01,CP,2460258.868869,0.224195,0.292,540.0,5.59553,0.68,4079.0,4.58,9.5209,1,0.7968302960928247,419
317060587,1052.01,CP,2458332.941229,9.139804,3.0912936,358.4157801,3.0629855,1.58,5958.2,4.34,9.0197,1,0.7967322796024975,420
9348006,1775.01,CP,2459635.364326,10.2405483,3.538,9950.0,8.69623,0.84,5251.0,4.54337,10.9184,1,0.7965731090900042,421
366622912,515.01,CP,2458493.283904,3.1148931,2.3721346,25980.7010915,12.1120086,0.74956,4973.0,4.438,13.7988,1,0.795365860513867,422
100990000,411.02,CP,2458385.72367,4.040413,3.5274466,143.394396,1.5473747,1.11672,6101.0,4.38774,7.757,1,0.795106916815275,423
153951307,1238.01,CP,2458684.28731,3.2947689,1.7483103,1324.0402774,2.5248559,0.62326,3853.0,4.63168,11.2582,1,0.7945304500459807,424
164767175,266.01,CP,2458382.33384,10.7510107,2.943424,638.0928566,2.3581827,0.918917,5784.0,4.438,9.45661,1,0.7942773854111985,425
420112589,1452.01,CP,2459731.359311,11.0619937,1.7587777,3249.1164334,1.6184944,0.275364,3248.0,4.95407,12.295,1,0.7941950292586327,426
269333648,2529.01,CP,2458538.517,4.1849602,8.943,4240.0,10.9718,1.75,5822.0,3.97,10.6693,1,0.7936181049432985,427
360156606,1227.01,CP,2458617.479256,27.3613778,4.0586418,20690.6684294,6.4522449,0.44128,3050.0,4.438,13.802,1,0.7927206485614402,428
236387002,2119.01,CP,2460442.055186,7.2008611,2.03,50063.0,12.0629,0.5,3606.0,4.74,10.3978,1,0.7920930582561106,429
286916251,1794.01,CP,2458715.310896,8.7655468,4.0264463,572.6986983,3.3302665,1.29921,5707.0,4.21803,9.69924,1,0.7918679358209015,430
198390247,1453.01,CP,2460660.40937,6.5886877,1.678,852.0,2.12746,0.71,4920.0,4.64,10.1426,1,0.7913192327887045,431
279947414,4145.01,CP,2459767.636557,4.0664446,1.712,19740.0,12.1827,0.86,5421.0,4.54,11.5241,1,0.7902711733844459,432
186812530,503.01,CP,2460257.183851,3.6773543,1.441,3949.0,11.426,1.68,7887.0,4.28126,9.19813,1,0.7900318304615392,433
394561119,1107.01,CP,2459336.073646,4.0782392,4.8475616,6046.6959687,13.898174,1.74836,6501.0,4.08,10.0068,1,0.7898486023904187,434
288735205,1259.01,CP,2459764.874089,3.4779776,2.5103489,27021.6932424,12.5541925,0.765001,4699.0,4.54638,11.1534,1,0.7892415666318715,435
76420654,4462.01,CP,2459789.419251,4.9133022,5.159,2040.0,9.33912,2.06,5918.0,3.84,10.445,1,0.7888815773068022,436
336128819,2136.01,CP,2459394.593726,7.8519082,1.6318726,3873.9591492,2.1705803,0.34388,3384.0,4.87998,11.7371,1,0.7887517212092409,437
55652896,216.01,CP,2458331.488563,34.5059318,3.8206653,17387.9834231,10.4625162,0.801736,5025.77,4.66348,11.5748,1,0.7885127755844322,438
372207328,6324.01,CP,2459909.915493,0.2792211,0.409,779.0,1.05678,0.3,3358.0,4.93,10.97,1,0.7884186454061635,439
364186197,1408.01,CP,2460661.181674,4.4247042,1.318,2447.0,8.3621,1.49,6594.0,4.23,8.82374,1,0.7878363604758131,440
83275782,5467.01,CP,2459545.353155,2.6570006,2.125,4050.0,10.4864,1.63,6328.7,4.11,11.8423,1,0.7875732105029154,441
449197831,2458.01,CP,2459177.402573,3.7369689,1.9917422,310.4978088,2.3797323,1.32975,6092.0,4.25,8.71008,1,0.7873350158968797,442
103633434,1235.01,CP,2460333.631473,3.4447015,1.912,796.0,2.00495,0.63,3912.0,4.62642,9.91924,1,0.786685090563649,443
245509452,3688.01,CP,2459883.864179,3.246208,3.4201513,9405.9910446,13.2996429,1.34548,6088.0,4.24,11.8433,1,0.7866345893555922,444
365733349,1288.01,CP,2460445.649979,2.6998294,2.208,2798.0,4.94551,0.92,6180.0,4.57956,9.93119,1,0.7861294582105448,445
439867639,2445.01,CP,2458411.217326,0.3711334,0.4918187,2322.6218151,1.4062147,0.272233,3333.0,4.95786,13.1292,1,0.7855934680129106,446
50618703,544.01,CP,2458469.756983,1.5483542,1.2030925,926.4111032,2.1601741,0.663414,4665.0,4.67631,9.6504,1,0.7854157720608164,447
123482865,569.01,CP,2459270.500253,6.5562078,2.314,2970.0,8.40415,1.47,6845.0,4.36113,9.4727,1,0.7850078972690353,448
219857012,1742.01,CP,2460660.830697,21.2690422,5.893,350.0,1.87711,1.16,5707.0,4.31886,8.2865,1,0.7849213560832937,449
73540072,1853.01,CP,2459690.743436,1.2436239,1.211,1790.0,3.89334,0.84,4968.8,4.5,11.3719,1,0.7842729303038527,450
169249234,2524.01,CP,2459527.431854,7.1858029,4.2542613,11192.4995247,13.1612,1.19,5758.3,4.3,12.1772,1,0.7841697217752949,451
394918211,4377.01,CP,2459337.638207,4.3780194,8.4203321,1604.3825129,14.3632742,3.41348,4913.0,4.33,10.7934,1,0.7835546193428197,452
17865622,3540.01,CP,2459826.736428,3.1198404,1.7646723,8016.8009531,12.1758,1.13476,6011.2,4.33,10.9541,1,0.7828229138071345,453
164767175,266.02,CP,2458392.104974,6.19132,3.4164,345.240264,1.759371,0.929557,5784.0,4.438,9.45661,1,0.7827130247327595,454
261257684,904.02,CP,2458630.353329,83.9993991,4.9317658,1856.5912767,2.3408341,0.532439,3992.0,4.61929,10.846,1,0.7821698247812331,455
24358417,2338.01,CP,2459183.68068,22.6539607,3.468,11530.0,12.2765,1.12,5523.0,4.33,11.7024,1,0.780500190179932,456
279741379,186.02,CP,2460201.824941,7.7897726,2.376,194.0,1.00084,0.71,4628.53,4.32239,6.9934,1,0.7802998794878193,457
417646390,4137.01,CP,2459762.195685,3.8016217,3.223,8310.0,13.6371,1.47,6244.0,4.19,10.8557,1,0.7798778617567949,458
455784423,3629.01,CP,2459878.618825,3.9365629,2.19,15461.0,8.09927,0.61,3689.0,4.64,12.7882,1,0.7791776159111261,459
201177276,2379.01,CP,2459062.464298,5.4693888,1.8076781,32411.855989,11.5779216,0.638902,3770.0,4.61871,13.6521,1,0.7789840168888882,460
425561347,2215.01,CP,2459040.86632,5.7772122,2.56341,1470.3821261,2.8693434,0.729818,4882.7,4.6,9.977,1,0.7784914245620109,461
198356533,1437.01,CP,2460660.183368,18.840891,5.765,331.0,2.00342,1.22,6093.0,4.32207,8.69378,1,0.7770813488486845,462
354944123,4342.02,CP,2458659.348023,10.6886084,2.6672245,1501.1726341,2.4642245,0.598175,3883.0,4.65275,11.0318,1,0.7766396324016173,463
163539739,1278.01,CP,2459826.540249,14.4751062,1.6182484,9618.5798534,8.6976173,0.55035,3841.0,4.69364,11.7819,1,0.7764714440028119,464
235683377,1442.01,CP,2459768.708421,0.4090681,0.6165726,1281.2294665,1.1833779,0.308799,3328.0,4.91612,12.4934,1,0.7758806399177377,465
393831507,1820.01,CP,2459661.328325,4.860673,2.632,6140.0,11.4272,1.4,5778.2,4.16,10.5268,1,0.7758015779209934,466
350153977,908.01,CP,2458626.550518,3.1837789,2.3252968,850.2084133,3.1080163,1.0523601,5500.0,4.99,10.6513,1,0.7733498894938029,467
232967440,1173.01,CP,2460341.784305,7.0643978,2.424,8268.0,9.39131,0.96,5429.6,4.44,10.2938,1,0.7731346968069052,468
154716798,1239.01,CP,2459604.095801,12.6396982,3.3830702,3292.6812864,4.6025162,0.789425,5217.0,4.59186,10.7192,1,0.7727324332338517,469
468574941,2046.01,CP,2459882.348171,1.4971447,2.4024159,16266.2491958,16.2528494,1.2431901,6081.0,4.31,10.996,1,0.7723291073584472,470
198485881,2257.01,CP,2459606.202888,35.1896444,3.3254029,4524.9353925,2.2253696,0.326932,3446.0,4.89707,12.9672,1,0.7716362032251096,471
157236902,4465.01,CP,2459395.124979,4.1849602,12.002,13520.0,11.62,0.99,5557.0,4.44,9.85277,1,0.7710697153609632,472
258514800,1444.01,CP,2458711.369295,0.4702719,1.3258819,209.49313,1.4344026,0.92499,5466.0,4.48625,10.1522,1,0.7708374774358241,473
119585136,5634.01,CP,2459663.422584,2.2054776,1.633,28280.0,9.6722,0.53,3770.0,4.71,14.9839,1,0.7707927639426781,474
26547036,2010.01,CP,2459846.977285,1134.6723963,8.6844623,11679.2159464,11.7582195,1.0735199,5842.0,4.39929,9.26693,1,0.7702043615757636,475
464300749,3362.01,CP,2460031.240934,18.0953159,2.627,3176.0,12.0619,1.8,6509.8,3.99,10.3823,1,0.769564241362078,476
288144647,6223.01,CP,2459879.618086,3.8553342,1.895,6624.0,4.94518,0.6,3909.0,4.65,12.6758,1,0.7690633925730885,477
376637093,1516.01,CP,2460449.201388,2.0560153,2.773,17453.0,17.2767,1.24,6485.0,4.37,10.377,1,0.7688533269116955,478
356867115,1301.01,CP,2459710.294209,6.0964074,2.3632965,1142.4891745,2.5856853,0.731699,4820.4,4.6,10.5216,1,0.7682210895672051,479
8599009,4463.01,CP,2459766.955834,2.88069,1.784,10380.0,22.4297,1.09,5541.0,4.36,10.4673,1,0.767962747468858,480
124379043,2803.01,CP,2459227.308665,1.962292,2.935,20910.0,17.4523,1.16,6384.0,4.41,12.0753,1,0.7673741020701489,481
165464482,3894.01,CP,2459657.9546,4.3345378,3.336,10000.0,14.3572,1.43,6314.8,4.21,11.323,1,0.7667864494688078,482
27064468,5126.02,CP,2460258.338552,17.9051919,4.555,771.0,3.00633,1.24,6223.0,4.33,9.56225,1,0.766673856883372,483
150030205,286.01,CP,2460186.64883,4.5117221,1.785,313.0,1.40246,0.79,5245.0,4.57666,9.1059,1,0.7666528167068495,484
410153553,136.01,CP,2459036.323679,0.4628844,0.5588219,4489.9119215,1.3543237,0.188624,3043.0,5.09707,11.9238,1,0.7665467277036906,485
83092282,622.01,CP,2460006.078147,6.4025295,3.9233956,3814.9508945,9.3002413,1.4072,7056.0,4.33435,8.5615,1,0.7662388945762427,486
308073360,3837.01,CP,2459613.379817,11.8886495,4.803,7800.0,11.0233,1.21,5773.9,4.28,11.366,1,0.7654698660513016,487
361711730,5027.01,CP,2459387.004152,10.2436729,2.999,9410.0,11.2818,0.96,5845.9,4.5,10.9097,1,0.7647206858857161,488
348755728,1883.01,CP,2459256.846553,4.5063838,2.0392007,12522.9613662,5.5521734,0.493576,3477.0,4.74303,13.3462,1,0.7646954036872334,489
69356857,5232.01,CP,2459440.069991,4.0966887,4.557,5620.0,12.9734,1.74,6212.0,4.04,11.7791,1,0.7644992541013104,490
10837041,2411.01,CP,2459116.012856,0.782765,1.2621481,519.1912192,1.7472713,0.727642,4099.0,4.52,10.4238,1,0.7643525156011449,491
428679607,1669.01,CP,2460660.823683,2.6800536,1.758,456.0,2.3437,1.07,5550.0,4.37,9.52906,1,0.7638917130781182,492
260128333,1338.01,CP,2459238.21949,95.174,11.6316864,2600.061605,7.8498891,1.51811,5723.2,3.6,11.4881,1,0.763785450898863,493
321669174,2081.01,CP,2459757.444606,10.5054362,2.4850401,1320.6016253,1.947929,0.515547,3742.0,4.72382,11.642,1,0.7624128444975232,494
230127302,1246.04,CP,2458700.697302,37.9251983,3.5345219,1370.7888539,3.241643,0.876154,5141.0,4.49143,11.1802,1,0.7620280946528113,495
1167538,2447.01,CP,2459168.988935,4.1849602,8.291,8735.0,10.2185,1.04,5825.0,4.43,10.0127,1,0.760303752163236,496
202426247,1860.01,CP,2460367.147621,1.0662082,1.142,151.0,1.0883,0.93,5668.0,4.51,7.7885,1,0.7597467984919375,497
160045097,1782.02,CP,2459632.816808,1.8290294,1.6679098,704.8493933,2.1268375,0.668693,4336.0,4.62012,11.3069,1,0.7594441614391969,498
150098860,220.01,CP,2460175.494403,10.6953083,2.044,920.0,2.84818,0.88,5272.71,3.98846,9.6878,1,0.7586792943696639,499
310002617,4087.01,CP,2459765.673618,3.1774814,2.824,14190.0,13.9016,1.12,6071.0,4.39,11.2961,1,0.7579960278521791,500
454248975,3023.01,CP,2459359.902982,3.9014904,4.83,9050.0,16.2567,1.69,5512.0,3.97,11.4848,1,0.7576286568443059,501
85293053,1772.01,CP,2459628.849872,8.0542207,3.0287161,706.8165307,2.8337706,0.995254,5583.1,4.44,9.3523,1,0.7574707369239493,502
232982558,1439.01,CP,2460638.545561,27.6438617,5.321,560.0,3.68027,1.62,5873.0,4.043,9.98671,1,0.756091153659681,503
293607057,4987.01,CP,2459274.884918,4.2889696,2.517,5850.0,20.7112,2.61,6736.9,3.76,10.6311,1,0.7540837851429971,504
154293917,3976.01,CP,2458978.133817,6.6080989,3.928,6740.0,12.1125,1.5,5993.0,4.12,11.8136,1,0.7535764650902974,505
268301217,1937.01,CP,2459989.041517,0.9466787,1.09,16490.0,14.6661,1.07,5707.0,4.39,12.4933,1,0.7526585907975373,506
367858035,1758.01,CP,2460421.696841,20.7051499,3.348,1822.0,3.39245,0.81,5169.0,4.57,10.0907,1,0.7524633467428612,507
188768068,1462.01,CP,2460338.523071,2.1779407,2.098,110.0,1.28228,1.26,5801.89,4.25132,5.8961,1,0.7520194571801776,508
176956893,2184.01,CP,2459036.618741,6.9067868,6.6850674,1751.7778572,13.4176028,3.1513801,5731.8,3.65,11.4057,1,0.7510974046573239,509
329148988,2285.01,CP,2458747.184629,27.2672016,2.4164839,1154.3278885,1.5781136,0.460014,3546.0,4.77262,11.3078,1,0.7507371516019204,510
144193715,4308.01,CP,2460163.674868,9.1512776,2.616,1074.0,2.45142,0.79,5015.0,4.47652,10.339,1,0.7498335672306552,511
220479565,269.01,CP,2458381.845549,3.6977167,0.9308263,4755.6707294,2.942044,0.397924,3607.0,4.438,12.2958,1,0.7498168937896068,512
392476080,2109.01,CP,2458984.38888,0.67249,1.801,7890.0,15.7288,1.7,6647.0,4.12,9.78569,1,0.7495021460741689,513
350348197,5108.01,CP,2460285.356746,6.7535728,2.173,1740.0,6.28796,1.32,5880.0,4.22,9.18458,1,0.7492941974199092,514
321857016,1420.01,CP,2459830.458192,6.9561134,3.3628003,15989.231101,12.090823,0.940037,5387.0,4.46259,11.2287,1,0.7486038869313622,515
394287035,2328.01,CP,2459356.607647,17.1019622,3.357,11430.0,10.1067,0.93,5302.3,4.4,11.584,1,0.7483614253219705,516
300812741,2322.02,CP,2460160.451337,11.3071786,2.824,264.0,1.02968,0.7,4465.0,4.6,10.0534,1,0.7476491968341717,517
411608801,1494.01,CP,2459856.416547,5.0267996,2.754044,6358.0060702,12.9814741,1.4782799,6434.0,4.21,10.3002,1,0.7460622894435088,518
352682207,4010.03,CP,2459741.038966,1.3483075,1.7568331,1206.3535884,3.1949876,0.880213,4888.0,4.45,11.5163,1,0.745885021641935,519
397362481,6276.01,CP,2460017.117135,6.2031608,1.5987379,210.8404349,1.0214599,0.630715,4633.87,4.70763,6.7213,1,0.7453878045265827,520
280437559,969.01,CP,2459248.377773,1.8237371,1.347,1890.0,3.64998,0.82,4249.1,4.43,10.5424,1,0.7450506670967809,521
251848941,178.02,CP,2458354.55219,20.708504,2.236524,1657.067907,3.751004,0.701202,4111.0,4.55528,10.42,1,0.7436514052187481,522
343019899,1386.01,CP,2460561.017924,25.8386422,5.209,1806.0,4.31235,1.03,5769.0,4.43,10.0618,1,0.7433643139347693,523
219860288,1743.01,CP,2459660.494212,4.2660553,0.69,1700.0,3.30511,0.32,3281.0,4.90415,12.4251,1,0.7421491654540313,524
97921547,6442.01,CP,2459986.409366,2.8279716,2.237,14846.0,18.5153,1.48,6707.0,4.1,11.1007,1,0.7415479364048809,525
305739565,3218.01,CP,2459329.334304,3.3704313,4.608,5610.0,13.6938,1.85,5765.0,3.92,12.885,1,0.7398103871133297,526
40292751,5786.01,CP,2460319.524905,12.7791964,5.242,3008.0,6.85813,1.33,6280.0,4.28,9.77301,1,0.7387297327499585,527
151483286,2818.01,CP,2459245.632019,4.0397189,3.655,15110.0,14.2282,1.14,5758.5,4.27,11.3944,1,0.7380098124401661,528
257605131,451.03,CP,2458411.806253,9.1910792,3.055677,940.8500219,2.7251006,0.856226,5481.0,4.56,10.2666,1,0.7364196948175921,529
437856897,4603.01,CP,2460273.680601,7.2455997,2.734,1106.0,14.2395,2.68,6169.1,3.65,8.6554,1,0.7358031210361743,530
445859771,1273.01,CP,2459684.920137,4.6313014,1.435,4860.0,9.34848,1.07,5736.0,4.39,10.418,1,0.7344933096913213,531
190496853,615.01,CP,2460010.013606,4.6616079,4.007,11972.0,19.1536,1.7,7437.0,4.21,10.3015,1,0.734490830272974,532
126606859,4479.01,CP,2459797.406342,1.1589013,1.1688702,3470.6759302,2.6829722,0.427389,3449.0,4.80176,12.9374,1,0.7338387780240124,533
233602827,1749.01,CP,2459763.323055,4.4891367,1.8833377,1271.1867023,1.9980298,0.561356,3959.0,4.68416,12.2574,1,0.733433044976812,534
198241702,1269.01,CP,2458686.60881,4.2529641,2.5733867,758.584999,2.3483383,0.848906,5591.0,4.38111,10.9897,1,0.7330544990555486,535
394050135,2025.01,CP,2459754.939635,8.8720542,3.6593396,6144.296801,11.9849813,1.47996,6042.0,4.15,10.9461,1,0.7327782573988685,536
230127302,1246.01,CP,2459733.643821,18.6548829,5.4431451,1495.4449473,4.3869878,0.876154,5141.0,4.49143,11.1802,1,0.7324978674065552,537
75650448,6628.01,CP,2460093.829735,18.184189,3.696,9343.0,9.90639,1.09,5265.0,4.32,12.0836,1,0.7322499582449916,538
368435330,1797.02,CP,2459635.926283,1.0376109,1.588,210.0,1.53671,1.05,5922.0,4.43,8.6259,1,0.7319093232455257,539
18318288,6086.01,CP,2458984.759725,1.3888584,0.8267002,1372.5136834,0.9650619,0.256456,3300.0,4.97775,12.4106,1,0.7317208126990051,540
459762279,5573.01,CP,2459600.45002,8.7960328,2.48,23090.0,9.14959,0.59,3695.0,4.66,13.6281,1,0.7314466107200441,541
422756130,1695.01,CP,2458791.519137,3.1342946,1.2158796,1183.6060713,1.7992966,0.516105,3575.0,4.72334,11.0294,1,0.7313119327944537,542
251848941,178.01,CP,2460196.437088,6.5578513,2.08,1596.0,2.54474,0.66,4111.0,4.55528,10.42,1,0.7311538456567666,543
372172128,2196.01,CP,2459036.508778,1.1953968,1.5752293,1127.2344564,3.5030245,1.02917,5728.0,4.4217,11.3643,1,0.7304179161499662,544
332534326,2714.01,CP,2459168.948798,2.4993895,2.99,10610.0,12.9239,1.21,5737.0,4.28,12.7979,1,0.7299692080447505,545
220076110,2796.01,CP,2459189.97794,4.808498,1.405,11010.0,15.0839,1.38,5449.5,4.13,11.916,1,0.7298641569912265,546
237232044,1443.01,CP,2460623.584541,23.5407467,4.025,956.0,2.11441,0.75,5236.0,4.63898,9.9377,1,0.7291716766724896,547
51637609,6170.01,CP,2459849.075692,2.709631,3.282,10819.0,14.9972,1.47,5838.0,4.12,12.1088,1,0.7290995265257124,548
140691463,157.01,CP,2458543.338324,2.0845434,2.017038,12504.825019,13.4432705,1.10646,5638.0,4.35,12.0166,1,0.7282552785311129,549
419523962,6029.01,CP,2459904.818632,5.7998626,5.684,2387.0,11.022,2.55,5852.0,3.64892,11.6593,1,0.727284917842992,550
95660472,3819.01,CP,2459502.744728,3.244299,2.6887498,5692.0048309,12.9273057,1.5585901,5999.0,4.1,11.9824,1,0.727266483910634,551
428787891,2154.01,CP,2459768.102761,3.8240826,2.5172521,10096.1098633,16.0547024,1.38719,6243.0,4.24,10.6611,1,0.722106556649825,552
328513434,6383.01,CP,2459933.595246,1.7904917,1.223,47315.0,11.4109,0.46,3425.0,4.78,14.4506,1,0.7219521415567869,553
150030205,286.02,CP,2460155.028402,39.361947,4.535,552.0,1.84555,0.79,5245.0,4.57666,9.1059,1,0.7212626092635013,554
219852882,1346.01,CP,2459766.224945,5.5025577,3.1711008,844.7022676,2.7049797,0.784109,4965.0,4.56,10.7261,1,0.7208239498454135,555
146520535,942.01,CP,2458441.57167,4.32765,3.181,1480.0,3.52025,0.91,4945.0,4.43,11.0462,1,0.7199319193780704,556
396740648,1694.01,CP,2458843.657627,3.7701296,2.8512056,4361.1801082,5.4800266,0.81833,5058.0,4.53907,10.7424,1,0.7197985812975677,557
441739020,1670.02,CP,2460468.361028,10.9836724,2.636,315.0,2.35616,1.31,6453.0,5.20004,9.4682,1,0.7192455216230113,558
445903569,1994.01,CP,2460032.218521,4.0337201,3.48,2868.0,11.5159,2.22,7369.0,4.27,10.2396,1,0.7184982778253628,559
151724385,5795.01,CP,2459770.6738,6.1406882,3.3861325,2627.6198191,5.4273017,1.05042,5708.0,4.4,10.1872,1,0.7174153011151878,560
323687123,5557.01,CP,2459502.342761,4.0179805,1.1195616,2808.9118424,1.1017624,0.194357,3166.0,5.07428,12.4289,1,0.7173600408169873,561
281196902,3755.01,CP,2460291.216212,5.5455798,3.1170996,8040.2832674,10.3353813,1.07607,5354.0,4.34,12.079,1,0.714707842277651,562
158297421,1073.01,CP,2459036.472812,3.9228016,1.8736007,31510.9004906,13.3368705,0.6983,4444.0,4.438,13.6699,1,0.7128350194889156,563
366119858,7019.01,CP,2460328.380324,48.2590904,6.299,6743.0,7.87933,0.85,5936.0,4.61,12.7199,1,0.712495498738095,564
49043968,6275.01,CP,2460017.858526,6.2462252,4.2508361,13270.5292659,13.4614756,1.1417201,6132.0,4.38741,11.6337,1,0.7119347561167829,565
288631580,1659.01,CP,2459757.356321,5.8775548,2.9027641,412.2881337,2.1822904,1.00568,5977.0,4.47,9.56906,1,0.7117083008814948,566
456862677,4515.01,CP,2459451.62303,15.2664658,2.6673792,16186.172954,12.2663968,0.874078,5420.82,4.52994,11.302,1,0.7109045920191991,567
232976128,1249.01,CP,2460342.349121,13.0791581,2.97,1143.0,3.25485,1.0,5453.0,4.41707,10.2108,1,0.7091574500200825,568
142387023,1824.01,CP,2460362.103539,22.8085719,3.847,977.0,2.45459,0.82,5182.0,4.55,8.9754,1,0.7085563684126766,569
277634430,771.01,CP,2459335.352285,2.3260077,0.9960868,3279.7891318,1.3960869,0.241857,3231.0,4.438,12.0874,1,0.7080893093556615,570
321668398,1862.01,CP,2459768.446771,5.6442112,2.980996,4136.2010063,11.4462895,1.63591,6310.0,4.1,11.5429,1,0.7066923067632,571
417931300,2068.01,CP,2458683.416826,7.7690887,2.6251447,1416.7912077,2.3663308,0.542573,3700.0,4.70036,11.1806,1,0.7064148497060516,572
48103627,657.01,CP,2459283.031579,4.5696698,3.9536171,9861.079392,13.0582928,1.28306,6122.0,4.283,12.4399,1,0.7047563537358721,573
37770169,470.01,CP,2458474.494915,12.1914558,3.3188127,2625.0570737,4.6131319,0.840971,5418.0,4.57259,10.6995,1,0.7040262772333558,574
49254857,4914.01,CP,2459317.272697,10.5988743,1.638,12920.0,12.6054,1.04,5809.9,4.42,11.6629,1,0.703906720465652,575
188570092,294.01,CP,2459457.973621,7.327945,2.896,13710.0,9.49027,0.79,4521.0,4.5,11.3875,1,0.7038045415761008,576
270604417,2543.01,CP,2459233.347042,7.5427509,6.4481914,3098.3066655,10.8099759,1.86619,6349.8,4.11,10.8165,1,0.7026712998671962,577
284441182,1470.01,CP,2459883.443614,2.5272822,1.265861,1847.4872236,2.2007181,0.49012,3624.0,4.74607,11.4752,1,0.7025613739787547,578
332558858,2373.01,CP,2459168.5071,13.3368173,4.384,8210.0,11.2448,1.2,5517.0,4.26,12.5882,1,0.7023685924987055,579
441546821,6697.01,CP,2459339.037269,4.1849602,14.6473924,2626.7704894,8.1052869,1.4927,6613.0,4.23,7.7897,1,0.7002377711614504,580
371188886,2000.01,CP,2460086.660775,9.1270519,3.549,4568.0,8.34235,1.18,5400.0,4.43,10.3579,1,0.7001273389081026,581
90850770,2207.01,CP,2459043.770189,8.000489,4.6706895,4606.7419685,10.9709265,1.55738,6146.0,4.12,10.9651,1,0.7001064712287148,582
425997655,174.04,CP,2460203.017928,3.9766833,1.859,142.0,0.757588,0.69,4813.0,4.38,8.7513,1,0.6978710850932011,583
299799658,1062.01,CP,2460177.200429,4.1150576,1.08,487.0,2.30057,0.89,5394.0,4.50942,9.478,1,0.697605472786251,584
259233660,6000.01,CP,2458683.576042,0.4489589,0.7637477,674.8277016,1.015263,0.377509,3419.0,4.84756,13.1638,1,0.6972740820857208,585
470381900,1696.01,CP,2459911.832125,2.5005291,0.8809865,12579.3504758,3.1713853,0.280475,3181.0,4.94798,13.9664,1,0.6949063732654753,586
172370679,1899.01,CP,2459439.215254,29.0902271,4.6769826,37562.3332736,12.1826517,0.617863,3854.0,4.63619,12.5826,1,0.6941128752090473,587
219189765,737.01,CP,2458544.430655,1.7318529,1.6919639,36359.4301748,12.0299493,0.615219,3394.0,4.9186,14.7599,1,0.6940406662391833,588
34077285,880.02,CP,2460663.874669,2.5735943,2.4810064,739.6008283,2.7779229,0.816999,4935.0,4.52,9.2563,1,0.6939088631918819,589
124573851,669.01,CP,2460013.733784,3.9451359,2.424,841.0,2.51666,0.99,5581.9,4.13,10.1755,1,0.6938468859981939,590
58825110,5301.01,CP,2459494.147012,5.8588751,3.581,2690.0,12.1366,2.31,6418.0,3.82,11.1893,1,0.6933598745705459,591
