tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
3867794,K04685.01,PC,2454964.84441,0.494247662,1.2443,224.9,1.51,0.998,5763.0,4.484,15.666,0.015894768393926225,1494
9604563,K07949.01,PC,2454965.47033,1.001916708,1.256,70.9,0.62,0.734,5521.0,4.613,14.985,0.01581780968838133,1495
4670361,K07700.01,PC,2454978.0148,631.56889,14.37,789.0,3.13,1.059,6382.0,4.432,14.0,0.015739159282690294,1496
11090926,K05866.01,PC,2455041.6092,102.300622,4.473,781.2,35.36,9.435,4895.0,2.566,13.83,0.015592507581170827,1497
8890417,K05580.01,PC,2455034.2993,173.219879,1.875,239.5,2.41,1.518,6007.0,4.158,13.957,0.01548854363847654,1498
6525946,K02093.03,PC,2454965.28138,0.496069986,1.5568,128.8,10.0,8.769,5096.0,2.435,15.357,0.01543928222529437,1499
8222395,K07873.01,PC,2454966.1676,1.93188768,1.087,37.8,0.57,0.914,5896.0,4.516,13.5,0.015205386320247602,1500
9411166,K01922.02,PC,2454972.474359,15.09521323,3.41,421.1,2.39,1.0,5767.0,4.438,15.356,0.015181028012135197,1501
8815279,K07094.01,PC,2454975.642578,13.56092626,2.53,421.1,2.39,1.0,5767.0,4.438,15.561,0.015016546174626175,1502
9109857,K02833.01,PC,2454965.8762,1.791877025,1.166,46.1,1.48,2.139,6002.0,3.841,12.599,0.014811755902269822,1503
7381580,K06872.01,PC,2454977.0259,13.5164708,2.628,140.1,0.88,0.747,5442.0,4.6,15.087,0.014763573205920406,1504
2555080,K04943.01,PC,2454969.9199,15.2024426,8.11,834.0,113.97,41.367,3984.0,1.461,13.297,0.014656046268619124,1505
8365739,K03722.01,PC,2454965.05991,2.38920105,3.15,421.1,2.39,1.0,5767.0,4.438,15.366,0.014392066304144467,1506
11183752,K05877.01,PC,2455066.7677,230.358183,2.031,1023.0,2.87,0.884,5803.0,4.465,15.571,0.014328961096260303,1507
8673511,K08277.01,PC,2454964.62154,0.757261281,0.905,36.5,0.58,0.953,5651.0,4.479,14.024,0.01430328085538353,1508
9394953,K05665.01,PC,2454986.8021,100.494129,2.679,57.6,1.33,1.75,6018.0,4.036,11.484,0.014200345972634166,1509
10991431,K05851.01,PC,2455050.0496,322.221973,7.531,465.6,2.18,1.006,6026.0,4.437,14.718,0.014142352087745325,1510
5428199,K05162.01,PC,2454985.9787,628.15844,12.144,502.3,0.95,0.423,3697.0,4.829,13.347,0.013864230768030509,1511
10387792,K05789.01,PC,2455049.192,383.26217,4.84,448.4,1.57,0.761,5074.0,4.536,14.06,0.013823905113273218,1512
3629119,K08242.01,PC,2455070.2754,331.55459,5.35,288.7,1.36,0.801,5762.0,4.576,14.066,0.013820824159844584,1513
8376848,K04007.01,PC,2454966.3086,11.4927112,7.764,291.5,25.01,1.005,6198.0,4.464,15.472,0.013658699213381153,1514
5021432,K06489.01,PC,2454969.7555724,14.05652256,2.56,421.1,2.39,1.0,5767.0,4.438,13.697,0.013645919228069655,1515
9173014,K05633.01,PC,2455037.5209,151.77884,2.615,189.7,4.35,3.134,6328.0,3.634,11.141,0.013632078476882008,1516
7033233,K02339.02,PC,2455010.6208875,65.18703725,5.44,421.1,2.39,1.0,5767.0,4.438,15.13,0.01362132803119398,1517
6278670,K07775.01,PC,2454966.5634,89.945828,2.286,335.6,3.46,1.924,5115.0,3.819,13.64,0.013616880987967785,1518
6067545,K05236.01,PC,2455140.6878,550.86514,14.548,346.5,2.06,1.115,5912.0,4.367,13.093,0.013595980907215532,1519
6876575,K07572.01,PC,2455029.391,91.069934,17.33,12.7,1.59,4.232,9051.0,3.623,9.748,0.01354052170328429,1520
4076061,K06384.01,PC,2455273.2605,566.28176,20.39,1200.0,2.79,0.802,5829.0,4.575,15.992,0.013361348435766437,1521
10674871,K02068.01,PC,2455005.00102,41.88970036,1.35,1304.4,32.16,0.907,5952.0,4.519,14.74,0.013144798222786455,1522
12402588,K05968.01,PC,2454990.97325,97.942437,2.575,100.2,2.29,2.284,5997.0,3.806,11.366,0.013040761654307077,1523
7103300,K06819.01,PC,2454967.41924,3.226232203,0.4022,36.3,1.01,1.437,6534.0,4.203,11.429,0.012893224418910287,1524
9221517,K02281.02,PC,2455200.95,455.27405,2.4,366.0,1.54,0.818,5178.0,4.556,13.829,0.012769322702479378,1525
9596820,K05698.01,PC,2455003.69,282.029084,4.686,312.8,2.33,1.287,6886.0,4.305,13.49,0.012699105951437872,1526
10407086,K04568.02,PC,2454995.9114822,48.04066636,1.62,421.1,2.39,1.0,5767.0,4.438,12.877,0.012671568983942982,1527
9274092,K05649.01,PC,2455318.38171,426.942225,3.965,1209.0,2.32,0.669,5126.0,4.623,15.218,0.012463022018543228,1528
9043947,K07920.01,PC,2454964.8424,1.04347858,2.012,22.5,1.09,2.246,6014.0,3.843,13.292,0.012352599238091901,1529
6620003,K01225.01,PC,2454966.3158074,1.714274727,2.06728,28460.0,25.0,0.535,3874.0,4.715,15.686,0.01227526039534845,1530
9674320,K07223.01,PC,2455130.8371,317.062416,7.438,442.9,1.59,0.715,5366.0,4.625,14.634,0.012153898091158149,1531
8326342,K02680.01,PC,2454975.02803,14.4079035,2.524,3058.0,23.4,0.728,5440.0,4.617,14.599,0.012146182146428958,1532
11722217,K05930.01,PC,2455156.5739,302.77571,3.183,1106.0,1.0,0.303,3358.0,4.944,15.755,0.012024552135636515,1533
9469494,K07938.01,PC,2455070.0977,275.5603,15.09,89.4,2.33,2.467,5989.0,3.764,11.663,0.011938396839015708,1534
8279146,K05497.01,PC,2454988.8348,93.359737,5.397,38.3,1.05,1.673,6809.0,4.078,10.926,0.01151142846102503,1535
5096053,K04331.01,PC,2454965.92612,1.717859841,0.908,66.3,1.45,1.732,6694.0,4.084,13.228,0.011473969834117831,1536
9389245,K06202.01,PC,2454991.8207171,47.25643291,2.0,421.1,2.39,1.0,5767.0,4.438,11.543,0.011337449997064892,1537
11502218,K00970.01,PC,2455004.01852,3.9886021,1.7376,673.5,34.39,13.652,4813.0,2.472,6.974,0.011215220438429024,1538
8616873,K01251.01,PC,2454967.107265,0.576078683,1.63253,10085.0,23.23,0.816,5693.0,4.57,15.237,0.011081470689125756,1539
10351947,K08205.01,PC,2455068.469,260.446151,9.314,713.9,25.39,7.796,4845.0,2.897,12.766,0.010962709755094271,1540
7950158,K05451.01,PC,2455220.3915,529.39169,10.869,319.9,4.4,2.504,5283.0,3.699,13.156,0.01094794339803058,1541
5360920,K01675.01,PC,2454977.45527,14.62399621,2.193,1082.0,21.92,0.815,5753.0,4.57,15.789,0.010811524073519752,1542
10295951,K01154.01,PC,2454969.04667,6.810823723,7.98574,14447.0,26.06,2.079,7226.0,3.967,12.628,0.010793099504485733,1543
9278575,K07932.01,PC,2454995.5842,502.25648,14.84,153.2,1.03,0.833,5637.0,4.46,13.339,0.010784642212444776,1544
9214713,K00422.01,PC,2455083.634242,809.0141881,8.3017,16311.0,14.38,1.047,6230.0,4.397,14.74,0.01075319245189317,1545
7219825,K00238.03,PC,2455089.5011,362.97828,14.083,260.6,1.96,1.216,6086.0,4.274,14.061,0.010687565207037661,1546
9536727,K05690.01,PC,2454979.73363,17.0497376,3.271,478.6,45.89,14.954,5039.0,2.587,13.582,0.010658918374531453,1547
12647757,K08241.01,PC,2455394.5837,490.63941,16.5,268.8,7.67,4.817,5037.0,3.252,13.227,0.010443012084832174,1548
11652427,K05926.01,PC,2454966.4096502,26.46288074,1.4,421.1,2.39,1.0,5767.0,4.438,13.023,0.010225934124642339,1549
4075067,K03777.01,PC,2454972.3464,17.7476059,5.066,877.0,146.63,4.832,8992.0,3.535,11.5,0.010212236455821295,1550
10844823,K08033.01,PC,2455202.541,362.13187,5.59,849.0,2.23,0.766,5176.0,4.567,15.313,0.010083019216159452,1551
7051984,K02879.01,PC,2454964.86957,0.339069751,1.1516,53.2,2.09,2.183,5653.0,3.846,12.771,0.010033267086230957,1552
8637903,K08276.01,PC,2455176.64827,385.858683,12.071,548.4,3.23,1.195,6551.0,4.367,13.993,0.009845604465454691,1553
1723078,K07624.01,PC,2455197.8075,330.025002,6.659,259.2,5.92,3.466,6126.0,3.578,12.668,0.0097964207570224,1554
11651240,K05925.01,PC,2454977.36,93.006,2.461,125.4,1.97,1.742,5518.0,3.973,12.979,0.009596080994792831,1555
11807906,K05933.01,PC,2455194.9687,236.506437,5.004,744.4,10.37,3.9,5066.0,3.414,13.856,0.009553026293530368,1556
10011213,K07982.01,PC,2455319.6022,376.37989,13.99,1140.0,3.26,0.955,6231.0,4.488,15.632,0.00952538689533175,1557
8076215,K05472.01,PC,2454989.92462,97.5137491,2.655,279.8,5.27,3.18,5437.0,3.57,12.603,0.009470156418945849,1558
10186761,K05772.01,PC,2454964.9468,75.636309,2.588,174.6,1.32,0.994,6072.0,4.467,13.825,0.00940901332591847,1559
6043490,K05230.01,PC,2455255.7107,330.738115,4.998,333.3,4.42,2.453,5458.0,3.755,13.381,0.009373278673166367,1560
9114614,K05616.01,PC,2455181.5033,441.61919,5.372,820.0,1.71,0.592,4351.0,4.659,14.497,0.009347489987984424,1561
10552151,K05805.01,PC,2455139.89848,525.757041,4.995,830.2,11.07,3.931,5277.0,3.495,14.519,0.009330482025467693,1562
7954278,K07859.01,PC,2454964.51216,0.306702491,0.9074,138.8,0.93,0.786,5310.0,4.512,15.229,0.009316717267215027,1563
5734702,K05196.01,PC,2454988.4624,392.47291,7.867,345.6,5.46,2.704,6626.0,3.728,12.361,0.009257170501087727,1564
8656535,K05556.01,PC,2454980.27452,631.99116,2.99,345.6,1.86,1.006,5594.0,4.387,13.415,0.009209846600042499,1565
7631138,K05408.01,PC,2455343.09961,415.748785,3.313,463.7,3.24,1.534,5324.0,4.027,14.03,0.00915427052156556,1566
5955197,K08111.01,PC,2454985.5082,359.33831,18.566,977.9,2.33,0.753,5316.0,4.539,15.825,0.009132683413853085,1567
6939913,K05337.01,PC,2455006.647,470.65357,3.458,985.0,2.99,0.951,6039.0,4.493,15.07,0.009114998159470311,1568
5385304,K02370.01,PC,2455001.72926,78.7327023,5.041,495.8,7.76,2.763,6715.0,3.754,13.003,0.009102325666503304,1569
8395870,K05511.01,PC,2455029.5293,74.833577,3.247,86.4,1.68,1.807,5933.0,3.953,12.395,0.008983223916229256,1570
8937555,K05585.01,PC,2455049.47178,113.573945,3.007,249.6,3.45,2.233,5155.0,3.768,12.397,0.008925257807137635,1571
5546761,K02160.02,PC,2454972.4831786,15.40877383,3.49,421.1,2.39,1.0,5767.0,4.438,14.874,0.00891786324889618,1572
10464199,K07330.01,PC,2455008.3243,198.11309,15.59,53.3,1.09,1.486,6163.0,4.144,11.909,0.008848466127550537,1573
3229028,K06100.02,PC,2454990.4182,117.684591,2.219,134.6,1.52,1.279,6362.0,4.248,13.036,0.008809706712142231,1574
12734110,K05978.01,PC,2455078.1789,364.18129,6.65,469.5,1.78,0.85,4988.0,4.498,14.923,0.008794363015148045,1575
12458605,K04605.01,PC,2454970.8734,7.7859111,7.788,45.5,0.68,0.954,6045.0,4.479,13.515,0.008774534649156838,1576
5596440,K00648.01,PC,2455004.99906,10.47490332,33.7939,1170.2,15.45,3.232,6526.0,3.616,13.22,0.008696627596717712,1577
8423344,K07592.01,PC,2454996.1805,381.97977,15.7,900.0,1.55,0.526,3761.0,4.724,15.494,0.008689005552704345,1578
8094942,K05473.01,PC,2454965.9476,549.42772,6.09,719.1,2.64,0.971,5957.0,4.498,14.654,0.00865138831248627,1579
7416016,K05387.01,PC,2455066.4002,297.78282,18.38,392.4,1.17,0.59,4192.0,4.657,14.587,0.008648584486869011,1580
11182213,K05876.01,PC,2455066.6331,189.456089,3.077,453.0,2.2,1.026,5991.0,4.387,15.242,0.00863053459718209,1581
4940203,K07711.01,PC,2455188.5989,302.779824,16.847,270.9,1.31,0.797,5734.0,4.572,14.16,0.008466727802162132,1582
9007151,K04583.01,PC,2455086.8224,330.906041,3.846,740.0,2.05,0.769,5461.0,4.589,15.77,0.008365676084136171,1583
5115688,K06526.01,PC,2455362.0865,486.77832,15.29,370.8,9.3,4.95,5039.0,3.295,13.892,0.008347500651759463,1584
6517255,K05291.01,PC,2455273.33369,525.560452,2.327,1196.0,12.74,3.796,4954.0,3.408,13.795,0.00816971098906848,1585
4150972,K05044.01,PC,2455113.9898,161.537665,2.65,101.8,1.37,1.358,6033.0,4.218,12.426,0.008169213625083542,1586
12416987,K02933.01,PC,2454996.56212,119.0833042,2.558,2951.0,22.19,0.623,4412.0,4.662,15.823,0.008149162668294137,1587
8297319,K07591.01,PC,2454977.0773,328.32211,13.53,399.0,1.3,0.668,4906.0,4.648,14.937,0.008128972098235248,1588
9005321,K04848.01,PC,2455198.0874,384.6961,6.167,787.0,1.78,0.623,4228.0,4.64,15.677,0.00809442577542951,1589
9521317,K07940.01,PC,2455113.06822,188.881049,1.49,325.8,1.86,0.999,6077.0,4.471,12.85,0.008056524574131224,1590
9475697,K05684.01,PC,2455079.8488,206.801125,6.6,716.0,24.34,8.611,5048.0,2.978,11.128,0.00804616374801231,1591
10199984,K05776.01,PC,2454996.566,198.6004,3.53,300.8,4.6,2.522,5357.0,3.641,13.183,0.008031501137915587,1592
3441795,K04981.01,PC,2455101.2946,349.73652,3.428,886.0,2.32,0.796,5310.0,4.582,15.466,0.008024067230838759,1593
5888187,K07749.01,PC,2455069.35163,133.6348207,1.584,420.9,1.89,0.918,5202.0,4.434,13.623,0.007946334808366427,1594
10552263,K05806.01,PC,2454999.4928,313.82752,4.187,168.0,1.26,0.973,5914.0,4.453,12.355,0.00794127321121259,1595
7504328,K00458.01,PC,2455041.08042,53.71798494,4.104,3153.5,155.12,21.449,4959.0,2.332,14.708,0.007851206187037465,1596
9268159,K08180.01,PC,2455132.6938,185.97534,8.744,54.5,2.76,3.638,7365.0,3.628,10.554,0.007801881753773094,1597
8525286,K05533.01,PC,2455074.0089927,113.05980069,19.03,421.1,2.39,1.0,5767.0,4.438,13.43,0.007793831944680187,1598
9932970,K01587.01,PC,2454992.06109,52.971584,3.4632,3882.6,29.02,0.789,5204.0,4.55,15.7,0.007767732198456184,1599
9851638,K05725.01,PC,2455059.8377,351.25069,3.648,1324.0,2.23,0.63,4828.0,4.63,15.806,0.007736309896805348,1600
11868941,K05939.01,PC,2455041.7282,105.053389,1.988,176.7,1.52,1.13,6471.0,4.392,13.724,0.007693310030611134,1601
5878506,K07562.01,PC,2454970.1077498,11.76872507,1.11,421.1,2.39,1.0,5767.0,4.438,15.327,0.007658590570530922,1602
12307496,K08078.01,PC,2454965.127874,0.805941833,1.4432,3180.4,29.85,0.672,5022.0,4.597,14.169,0.007609574319218992,1603
11098704,K05868.01,PC,2454978.96798,22.7783121,1.037,155.6,1.89,1.477,6538.0,4.162,13.787,0.007525558602587986,1604
11614808,K05921.01,PC,2455037.8241,175.452812,2.734,141.8,3.96,3.304,6184.0,3.58,13.086,0.0074484856709194636,1605
8741367,K05566.01,PC,2454964.99354,0.9886684,2.023,126.6,3.18,2.773,6456.0,3.725,12.551,0.0074315669436793175,1606
9574614,K01745.01,PC,2454964.701452,0.982090079,1.44892,5396.7,29.95,0.742,5472.0,4.573,15.933,0.0073318245405526354,1607
9994381,K05749.01,PC,2455064.2826,281.95332,2.756,1039.0,2.31,0.692,4864.0,4.628,15.399,0.007293914085632629,1608
10618044,K05815.01,PC,2455057.425,207.767894,5.21,320.6,3.52,1.849,5210.0,3.894,13.744,0.007285643617837918,1609
11294822,K08047.01,PC,2455251.9534,302.34971,4.978,622.3,1.98,0.794,4829.0,4.564,15.222,0.007248190301796517,1610
6197344,K04463.01,PC,2454970.7551,36.7614011,15.982,160.9,1.52,0.823,5305.0,4.504,15.598,0.0072132842572167994,1611
10414727,K06224.01,PC,2455043.1533987,91.20573037,4.17,421.1,2.39,1.0,5767.0,4.438,12.962,0.007078859835709866,1612
8007675,K06949.01,PC,2454964.9380482,2.352446342,1.6802,32.5,1.24,2.003,6749.0,3.941,12.047,0.007041657859570399,1613
8780959,K03741.02,PC,2454975.171,18.577903,20.11,99.8,1.36,1.345,6432.0,4.207,13.306,0.007004539682607756,1614
8765560,K03891.01,PC,2454977.13172,47.1096306,5.741,752.2,78.98,2.78,5258.0,3.597,13.731,0.006989062860252256,1615
11457664,K05902.01,PC,2455056.0487,150.728285,2.718,213.5,1.27,0.871,5778.0,4.544,14.396,0.006959582817938053,1616
6946681,K06150.01,PC,2454972.6768278,48.9528113,1.66,421.1,2.39,1.0,5767.0,4.438,12.182,0.006879032978879204,1617
7979297,K05455.01,PC,2455157.4378,292.09809,14.43,528.8,2.09,0.883,5955.0,4.534,15.003,0.0068582618547293125,1618
11072982,K05860.01,PC,2455203.4525,264.708077,3.975,461.3,6.17,2.907,5283.0,3.617,13.581,0.00680848970108754,1619
8953278,K07111.01,PC,2454967.2797605,23.59919017,2.05,421.1,2.39,1.0,5767.0,4.438,15.365,0.006760972019205267,1620
9953491,K05741.01,PC,2454987.1605,362.0619,14.02,886.2,2.12,0.698,5271.0,4.636,15.766,0.006748854419154189,1621
1025986,K07621.01,PC,2455148.2486,275.07365,3.37,228.9,1.86,1.187,5604.0,4.226,10.15,0.00667804714953821,1622
7125794,K05358.01,PC,2455055.9909,126.586058,5.41,124.9,1.54,1.249,6611.0,4.269,12.968,0.006474493983094464,1623
3428127,K04978.01,PC,2455133.2366,339.18998,5.117,822.0,2.75,0.966,5544.0,4.402,15.278,0.006431818127257549,1624
8625408,K07073.01,PC,2455079.6289,279.036565,31.92,395.2,30.25,1.273,6072.0,4.285,13.054,0.0064305238516193285,1625
7282470,K05379.01,PC,2454993.5611,520.655224,12.94,314.9,7.58,4.313,5227.0,3.321,12.518,0.006402056150858152,1626
11803074,K05932.01,PC,2455191.0075,355.86134,23.39,1220.7,2.79,0.801,5736.0,4.576,15.887,0.006371526099676271,1627
8308347,K03761.01,PC,2455113.9154,164.950399,30.86,24493.0,11.23,0.664,5001.0,4.603,15.473,0.006364270506247853,1628
3129238,K07645.01,PC,2454964.51,2.00870696,4.87,53.5,0.55,0.759,5341.0,4.526,12.334,0.006340708889113409,1629
11355925,K05890.01,PC,2455141.8678,263.30198,2.213,377.6,2.19,1.132,5758.0,4.277,14.225,0.006260211775147093,1630
8873873,K08174.01,PC,2455147.2081,295.06066,16.18,72.2,0.64,0.762,5332.0,4.524,11.922,0.0062567336649283775,1631
11298442,K05882.01,PC,2454989.7945344,55.01469183,2.34,421.1,2.39,1.0,5767.0,4.438,13.113,0.006202984238840522,1632
3548044,K02194.03,PC,2455035.847,445.21685,16.37,211.6,1.37,0.95,5670.0,4.387,13.865,0.0060959114997061956,1633
12554485,K08238.01,PC,2455394.4127,495.662346,4.428,675.7,2.73,0.82,5515.0,4.509,14.322,0.006095186776394745,1634
8507586,K05528.01,PC,2455094.7721,201.621794,3.172,480.0,2.02,0.923,5919.0,4.483,15.169,0.005961751202549731,1635
9088780,K02640.01,PC,2454969.482018,33.18089453,15.24,421.1,2.39,1.0,5767.0,4.438,13.226,0.005840030042372174,1636
11559493,K05911.01,PC,2455144.3642,357.41382,3.675,777.0,3.01,1.076,6233.0,4.412,15.388,0.005827826712029773,1637
10089911,K04034.02,PC,2454975.73625,11.6089351,2.957,199.6,46.44,3.53,6303.0,3.595,13.487,0.005800361549319555,1638
6614748,K06745.01,PC,2455259.5941,383.85362,9.76,422.9,2.78,1.293,6675.0,4.341,15.232,0.005717160540824252,1639
4572728,K08249.01,PC,2455159.2209,309.191789,11.392,122.8,1.96,1.754,6299.0,3.99,12.746,0.0056931274732586875,1640
9727765,K06210.01,PC,2455000.340205,51.85656556,2.21,421.1,2.39,1.0,5767.0,4.438,13.173,0.005634165646419024,1641
11551652,K07455.01,PC,2454964.8309,3.773744,15.2,85.2,2.44,2.069,7302.0,3.965,11.419,0.00562850521111999,1642
11656928,K06242.02,PC,2455004.7707187,76.83994597,3.11,421.1,2.39,1.0,5767.0,4.438,12.914,0.0055588783530584555,1643
7213311,K05375.01,PC,2455144.29883,285.374561,4.865,482.3,5.94,2.756,5142.0,3.47,13.863,0.0055430734219819545,1644
2162635,K01032.01,PC,2455009.08226,1500.1406772,25.727,4129.9,18.35,2.283,5009.0,3.755,13.862,0.005511722243256498,1645
10932270,K07389.01,PC,2454975.9808,27.5837778,1.516,202.5,11.03,7.913,5092.0,2.945,12.148,0.005508382361979619,1646
8297017,K07879.01,PC,2455063.1943,128.208643,2.745,212.2,6.15,3.811,7128.0,3.52,11.036,0.0054626162742881824,1647
8223568,K06176.01,PC,2454976.701,143.09688,17.74,125.0,1.48,1.31,6725.0,4.335,11.538,0.005375568205709413,1648
11338091,K08221.01,PC,2455141.6624,293.38641,15.23,94.9,1.35,1.34,6392.0,4.213,11.097,0.005313159868181719,1649
8841297,K05577.01,PC,2455285.8313,495.51899,3.592,297.6,2.94,1.634,6043.0,4.038,13.5,0.005260401830515605,1650
5687986,K07735.01,PC,2455189.7308,382.30306,8.83,225.6,4.05,2.59,5993.0,3.733,13.104,0.005231111523384221,1651
8432249,K05517.01,PC,2455228.1813,335.43143,10.3,228.1,7.12,4.721,5172.0,3.315,13.938,0.005145034345808992,1652
9087853,K05612.01,PC,2455315.263,353.65927,4.543,1018.0,2.58,0.82,5438.0,4.574,15.871,0.005096305901028634,1653
9962595,K05745.01,PC,2454975.4558524,11.374442708,2.30694,27905.0,22.86,0.808,5297.0,4.546,14.585,0.005093277744454359,1654
9026007,K05602.01,PC,2455267.7531,403.163148,5.735,681.1,2.49,0.963,5812.0,4.504,14.624,0.005035440364115233,1655
9490342,K07180.01,PC,2455439.1226,487.83894,32.77,453.3,3.94,1.877,5421.0,3.882,13.728,0.0050031474731905825,1656
8160953,K01858.02,PC,2455034.0385,86.049055,29.28,429.9,2.06,0.997,5733.0,4.432,14.767,0.0049708626617308805,1657
8240790,K04426.01,PC,2455068.5195,369.13236,10.34,215.9,2.14,1.449,6282.0,4.151,13.665,0.004940112012380611,1658
3112129,K04144.01,PC,2454965.16692,0.487656278,1.0129,109.8,0.99,0.937,5957.0,4.506,14.374,0.004915025021906881,1659
9157523,K05629.01,PC,2455102.2098,192.138741,3.218,151.4,1.93,1.569,6065.0,4.098,12.534,0.004913855012880192,1660
4446859,K08246.01,PC,2455117.3479,425.64971,11.07,171.2,1.58,1.195,6067.0,4.253,13.855,0.00489906533706891,1661
10128825,K07986.01,PC,2454966.00127,1.73984941,3.114,48.5,0.72,1.031,6119.0,4.444,14.757,0.004871046176113227,1662
3764879,K02141.01,PC,2454964.529128,1.306984786,1.194,302.1,18.33,1.026,6102.0,4.457,14.024,0.00486789080902217,1663
8547537,K05539.01,PC,2455010.0559,374.05697,22.53,961.1,2.34,0.771,5302.0,4.595,15.583,0.004830785724202048,1664
6124137,K07764.01,PC,2455071.7643,227.83457,21.59,155.3,2.83,2.193,6004.0,3.814,13.845,0.004706639676041376,1665
8040457,K05468.01,PC,2454984.4216,81.704814,1.468,297.0,1.65,0.95,6099.0,4.421,14.794,0.0046997643904383565,1666
5008501,K01666.01,PC,2454964.756162,0.968026356,0.7143,212.7,1.78,1.193,6469.0,4.385,14.479,0.004681648163226179,1667
5897826,K00126.02,PC,2454964.8135915,0.875197345,0.052,0.0,0.73,1.796,5855.0,3.999,13.109,0.004671249411234075,1668
6443274,K07567.01,PC,2454993.7147,608.20572,13.63,554.2,1.46,0.646,4486.0,4.642,15.059,0.004618256512936404,1669
9217583,K05642.01,PC,2454964.8546,222.28056,3.035,271.9,2.56,1.531,6543.0,4.17,12.401,0.004577051110611162,1670
2158460,K04932.01,PC,2454967.8576413,19.12788374,2.0,421.1,2.39,1.0,5767.0,4.438,15.892,0.004545866556399726,1671
10749128,K01639.02,PC,2454966.44855,9.9824036,1.09,83.9,1.17,1.139,6273.0,4.364,13.538,0.00453230806195019,1672
4252322,K00396.01,PC,2455013.851546,14.591504451,1.1295,1490.5,36.85,1.312,5940.0,4.199,13.311,0.0045103523454674286,1673
11775507,K06245.01,PC,2455031.0696,144.102562,2.753,171.3,1.67,1.26,6528.0,4.257,12.431,0.00442199522656962,1674
10331279,K08000.01,PC,2455057.2023,225.48805,19.46,379.9,1.7,0.782,5663.0,4.579,15.306,0.0044107957685644355,1675
2852810,K06097.01,PC,2455007.8833198,93.05654364,2.34,421.1,2.39,1.0,5767.0,4.438,12.749,0.004394650870589455,1676
9837828,K04670.01,PC,2454965.19078,6.80899076,2.077,1192.0,89.29,0.854,4992.0,4.483,16.303,0.0043916578325231045,1677
6719052,K05320.01,PC,2455028.2194,357.437578,15.903,272.3,3.13,1.862,7610.0,4.127,13.723,0.004385753084884355,1678
11493378,K05905.01,PC,2454984.4719632,35.6606167,1.59,421.1,2.39,1.0,5767.0,4.438,13.951,0.004369988065790154,1679
10471621,K02554.01,PC,2454983.60745,39.7557642,1.958,621.8,13.72,0.511,4405.0,4.732,15.439,0.00434495570778223,1680
11282568,K07430.01,PC,2454965.61488,1.320499473,1.184,204.0,18.94,13.454,5172.0,2.693,11.466,0.004343658919390824,1681
3242039,K04969.01,PC,2455013.5653307,59.14382117,1.74,421.1,2.39,1.0,5767.0,4.438,13.815,0.004336914267001059,1682
10656842,K05816.01,PC,2454995.3992,82.508054,3.806,351.9,14.04,7.733,4986.0,3.01,12.594,0.004301669609066968,1683
7416646,K05389.01,PC,2455111.581,365.739893,1.218,300.7,1.73,0.953,5420.0,4.396,12.962,0.004300800251383539,1684
5092799,K06516.02,PC,2454969.0869137,28.24753303,13.2,421.1,2.39,1.0,5767.0,4.438,15.929,0.004240292891309176,1685
11348610,K05888.01,PC,2455089.5195,190.860818,2.823,512.0,1.84,0.803,5463.0,4.578,15.491,0.004217820449154418,1686
8107150,K07863.01,PC,2454969.0365,5.2449156,8.367,35.5,0.52,0.878,5823.0,4.486,13.695,0.004207238822665642,1687
7762153,K05423.01,PC,2455071.1402,366.55705,11.62,582.5,2.63,1.1,5857.0,4.403,15.2,0.004093749058257299,1688
6034834,K05227.01,PC,2455092.8491,371.56492,14.736,375.5,1.89,0.972,5735.0,4.351,14.058,0.00407273680616055,1689
8703129,K02758.01,PC,2455068.74025,253.374581,22.889,1104.0,19.25,5.949,5177.0,3.216,11.893,0.004050281539110466,1690
7093401,K03433.01,PC,2454985.06766,34.08429351,1.3521,3746.0,36.05,0.922,5252.0,4.428,15.417,0.0040249216887380404,1691
11465658,K05903.01,PC,2455100.5242,253.790434,3.702,604.0,2.06,0.85,5426.0,4.535,15.327,0.003973734006148976,1692
8223568,K06176.02,PC,2455005.3647107,73.4567573,2.74,421.1,2.39,1.0,5767.0,4.438,11.538,0.0038998019702890423,1693
11251991,K05881.01,PC,2455034.2636,134.35872,13.3,75.2,1.27,1.433,6948.0,4.194,11.083,0.003878195271324219,1694
2019199,K04931.01,PC,2455176.5587,579.81521,5.43,607.0,2.71,0.969,5822.0,4.449,14.473,0.00384018267119748,1695
11616434,K05924.01,PC,2455195.2906,291.306507,2.91,1132.0,2.49,0.748,5031.0,4.548,15.789,0.0037254099425429034,1696
11462969,K06239.01,PC,2455158.9025,406.496216,3.495,380.2,1.77,0.884,5847.0,4.525,13.893,0.0037002900136792033,1697
9079671,K05609.01,PC,2455310.1303,535.1515,2.826,362.3,2.7,1.423,5468.0,4.085,12.706,0.003698290196101454,1698
10459749,K05795.01,PC,2454976.6245952,19.11280242,1.58,421.1,2.39,1.0,5767.0,4.438,15.952,0.0036960095131295845,1699
7690782,K05413.01,PC,2455355.3881,428.379308,4.066,386.6,2.0,0.953,5574.0,4.381,14.105,0.0036934487762671545,1700
12168280,K08297.01,PC,2455159.0184,229.957537,7.59,400.0,43.78,2.057,6419.0,3.978,10.505,0.0036919483822745705,1701
